episode,total_reward,final_waiting,final_avg_travel_time,epsilon
999,-35.0,35.0,113.36382536382537,0.05
1000,-39.0,39.0,109.92931392931393,0.05
1001,-35.0,35.0,107.08523908523908,0.05
1002,-46.0,46.0,108.63201663201663,0.05
1003,-35.0,35.0,110.55093555093555,0.05
1004,-28.0,28.0,112.43035343035343,0.05
1005,-33.0,33.0,114.48440748440748,0.05
1006,-35.0,35.0,118.51559251559252,0.05
1007,-35.0,35.0,103.38253638253639,0.05
1008,-26.0,26.0,112.61746361746361,0.05
1009,-36.0,36.0,110.5904365904366,0.05
1010,-35.0,35.0,112.5072765072765,0.05
1011,-43.0,43.0,116.93970893970894,0.05
1012,-33.0,33.0,115.88773388773389,0.05
1013,-36.0,36.0,115.5051975051975,0.05
1014,-31.0,31.0,112.54054054054055,0.05
1015,-27.0,27.0,112.61538461538461,0.05
1016,-26.0,26.0,115.28066528066527,0.05
1017,-22.0,22.0,110.34095634095634,0.05
1018,-22.0,22.0,113.3076923076923,0.05
1019,-29.0,29.0,102.46777546777547,0.05
1020,-28.0,28.0,114.26195426195426,0.05
1021,-31.0,31.0,108.66112266112266,0.05
1022,-32.0,32.0,116.46153846153847,0.05
1023,-39.0,39.0,110.65904365904366,0.05
1024,-29.0,29.0,109.63617463617463,0.05
1025,-28.0,28.0,112.4033264033264,0.05
1026,-36.0,36.0,113.92307692307692,0.05
1027,-18.0,18.0,115.22869022869023,0.05
1028,-35.0,35.0,108.32848232848232,0.05
1029,-19.0,19.0,100.4074844074844,0.05
1030,-31.0,31.0,117.54054054054055,0.05
1031,-43.0,43.0,115.8066528066528,0.05
1032,-32.0,32.0,110.97920997920998,0.05
1033,-42.0,42.0,112.14553014553015,0.05
1034,-45.0,45.0,113.12681912681913,0.05
1035,-34.0,34.0,110.20582120582121,0.05
1036,-42.0,42.0,113.5031185031185,0.05
1037,-39.0,39.0,114.20790020790021,0.05
1038,-27.0,27.0,109.58419958419958,0.05
1039,-25.0,25.0,121.35966735966736,0.05
1040,-40.0,40.0,113.44282744282744,0.05
1041,-27.0,27.0,104.23284823284823,0.05
1042,-34.0,34.0,105.95426195426195,0.05
1043,-33.0,33.0,114.53846153846153,0.05
1044,-36.0,36.0,106.002079002079,0.05
1045,-29.0,29.0,102.02286902286902,0.05
1046,-30.0,30.0,107.06237006237006,0.05
1047,-38.0,38.0,108.36382536382537,0.05
1048,-43.0,43.0,109.98128898128898,0.05
1049,-42.0,42.0,117.33471933471934,0.05
1050,-26.0,26.0,115.9106029106029,0.05
1051,-35.0,35.0,107.98960498960498,0.05
1052,-23.0,23.0,112.29729729729729,0.05
1053,-29.0,29.0,112.39293139293139,0.05
1054,-34.0,34.0,107.75675675675676,0.05
1055,-36.0,36.0,119.87733887733887,0.05
1056,-27.0,27.0,106.55301455301455,0.05
1057,-28.0,28.0,109.72765072765073,0.05
1058,-31.0,31.0,113.85446985446985,0.05
1059,-38.0,38.0,112.17463617463618,0.05
1060,-29.0,29.0,105.22245322245323,0.05
1061,-27.0,27.0,111.73180873180873,0.05
1062,-37.0,37.0,107.82536382536382,0.05
1063,-24.0,24.0,115.46569646569647,0.05
1064,-38.0,38.0,114.03118503118503,0.05
1065,-23.0,23.0,103.64864864864865,0.05
1066,-27.0,27.0,117.97089397089397,0.05
1067,-26.0,26.0,106.98336798336798,0.05
1068,-36.0,36.0,118.35966735966736,0.05
1069,-30.0,30.0,104.71933471933473,0.05
1070,-28.0,28.0,106.4074844074844,0.05
1071,-42.0,42.0,110.22869022869023,0.05
1072,-39.0,39.0,106.9002079002079,0.05
1073,-28.0,28.0,108.27858627858627,0.05
1074,-18.0,18.0,109.993762993763,0.05
1075,-21.0,21.0,103.47401247401247,0.05
1076,-33.0,33.0,116.32016632016632,0.05
1077,-26.0,26.0,105.61746361746361,0.05
1078,-17.0,17.0,109.46985446985447,0.05
1079,-33.0,33.0,109.71933471933473,0.05
1080,-17.0,17.0,107.56340956340956,0.05
1081,-19.0,19.0,114.03742203742203,0.05
1082,-33.0,33.0,117.52390852390852,0.05
1083,-23.0,23.0,100.9106029106029,0.05
1084,-33.0,33.0,116.75259875259876,0.05
1085,-27.0,27.0,101.56133056133056,0.05
1086,-35.0,35.0,117.3970893970894,0.05
1087,-45.0,45.0,112.54469854469855,0.05
1088,-48.0,48.0,115.97297297297297,0.05
1089,-28.0,28.0,106.14553014553015,0.05
1090,-36.0,36.0,108.97920997920998,0.05
1091,-27.0,27.0,112.76923076923077,0.05
1092,-31.0,31.0,106.47817047817048,0.05
1093,-36.0,36.0,103.67567567567568,0.05
1094,-29.0,29.0,108.76507276507276,0.05
1095,-34.0,34.0,106.64033264033264,0.05
1096,-41.0,41.0,103.92723492723492,0.05
1097,-53.0,53.0,117.54885654885655,0.05
1098,-38.0,38.0,104.39501039501039,0.05
1099,-41.0,41.0,113.33264033264034,0.05
1100,-29.0,29.0,106.74844074844074,0.05
1101,-19.0,19.0,108.83367983367984,0.05
1102,-25.0,25.0,105.07484407484408,0.05
1103,-23.0,23.0,119.56340956340956,0.05
1104,-21.0,21.0,110.05197505197505,0.05
1105,-35.0,35.0,105.35343035343035,0.05
1106,-33.0,33.0,110.18295218295218,0.05
1107,-28.0,28.0,111.91683991683992,0.05
1108,-23.0,23.0,103.98544698544698,0.05
1109,-31.0,31.0,102.42827442827443,0.05
1110,-41.0,41.0,104.37837837837837,0.05
1111,-39.0,39.0,103.03326403326403,0.05
1112,-37.0,37.0,113.81912681912682,0.05
1113,-31.0,31.0,108.53846153846153,0.05
1114,-30.0,30.0,110.48024948024948,0.05
1115,-20.0,20.0,105.17671517671518,0.05
1116,-23.0,23.0,107.25987525987526,0.05
1117,-34.0,34.0,116.53638253638253,0.05
1118,-34.0,34.0,114.6985446985447,0.05
1119,-41.0,41.0,103.13097713097713,0.05
1120,-28.0,28.0,106.91683991683992,0.05
1121,-25.0,25.0,104.63201663201663,0.05
1122,-25.0,25.0,114.66528066528066,0.05
1123,-39.0,39.0,111.8087318087318,0.05
1124,-45.0,45.0,104.002079002079,0.05
1125,-29.0,29.0,104.4968814968815,0.05
1126,-33.0,33.0,97.33264033264034,0.05
1127,-29.0,29.0,106.34719334719335,0.05
1128,-29.0,29.0,110.38045738045739,0.05
1129,-28.0,28.0,107.22245322245323,0.05
1130,-31.0,31.0,114.51975051975052,0.05
1131,-40.0,40.0,111.03950103950103,0.05
1132,-28.0,28.0,106.79625779625779,0.05
1133,-37.0,37.0,108.63409563409563,0.05
1134,-32.0,32.0,106.70478170478171,0.05
1135,-38.0,38.0,116.73180873180873,0.05
1136,-37.0,37.0,113.14968814968815,0.05
1137,-22.0,22.0,109.98960498960498,0.05
1138,-39.0,39.0,114.17255717255718,0.05
1139,-29.0,29.0,118.73804573804574,0.05
1140,-20.0,20.0,106.12889812889813,0.05
1141,-33.0,33.0,111.67775467775468,0.05
1142,-29.0,29.0,107.44282744282744,0.05
1143,-28.0,28.0,107.77754677754677,0.05
1144,-35.0,35.0,101.997920997921,0.05
1145,-22.0,22.0,110.8087318087318,0.05
1146,-26.0,26.0,117.43866943866944,0.05
1147,-25.0,25.0,98.92307692307692,0.05
1148,-47.0,47.0,127.11434511434511,0.05
1149,-47.0,47.0,110.8981288981289,0.05
1150,-30.0,30.0,107.07900207900208,0.05
1151,-28.0,28.0,105.77130977130977,0.05
1152,-32.0,32.0,110.93347193347194,0.05
1153,-25.0,25.0,107.6902286902287,0.05
1154,-22.0,22.0,115.34303534303534,0.05
1155,-33.0,33.0,110.05821205821206,0.05
1156,-26.0,26.0,101.16839916839916,0.05
1157,-38.0,38.0,114.20997920997921,0.05
1158,-28.0,28.0,112.58419958419958,0.05
1159,-27.0,27.0,110.82328482328482,0.05
1160,-26.0,26.0,118.78586278586279,0.05
1161,-33.0,33.0,111.42203742203742,0.05
1162,-34.0,34.0,105.71101871101871,0.05
1163,-25.0,25.0,103.65072765072765,0.05
1164,-32.0,32.0,107.47193347193347,0.05
1165,-38.0,38.0,114.0893970893971,0.05
1166,-33.0,33.0,103.77546777546777,0.05
1167,-47.0,47.0,121.68399168399168,0.05
1168,-51.0,51.0,115.03950103950103,0.05
1169,-38.0,38.0,122.44282744282744,0.05
1170,-29.0,29.0,108.36174636174636,0.05
1171,-31.0,31.0,105.37837837837837,0.05
1172,-26.0,26.0,108.26611226611226,0.05
1173,-23.0,23.0,114.52806652806653,0.05
1174,-27.0,27.0,100.95426195426195,0.05
1175,-30.0,30.0,104.79417879417879,0.05
1176,-33.0,33.0,104.06237006237006,0.05
1177,-30.0,30.0,100.74844074844074,0.05
1178,-35.0,35.0,110.3991683991684,0.05
1179,-23.0,23.0,108.82328482328482,0.05
1180,-32.0,32.0,109.9064449064449,0.05
1181,-31.0,31.0,104.28274428274429,0.05
1182,-32.0,32.0,110.60914760914761,0.05
1183,-22.0,22.0,112.18503118503118,0.05
1184,-34.0,34.0,108.71933471933473,0.05
1185,-22.0,22.0,104.38669438669439,0.05
1186,-36.0,36.0,104.93555093555094,0.05
1187,-31.0,31.0,117.86902286902287,0.05
1188,-35.0,35.0,107.2993762993763,0.05
1189,-35.0,35.0,103.82328482328482,0.05
1190,-26.0,26.0,116.56133056133056,0.05
1191,-49.0,49.0,113.95426195426195,0.05
1192,-28.0,28.0,106.004158004158,0.05
1193,-27.0,27.0,114.53430353430353,0.05
1194,-42.0,42.0,105.55301455301455,0.05
1195,-42.0,42.0,111.20374220374221,0.05
1196,-30.0,30.0,95.64864864864865,0.05
1197,-41.0,41.0,110.35550935550935,0.05
1198,-33.0,33.0,103.87110187110187,0.05
1199,-32.0,32.0,108.16632016632016,0.05
1200,-29.0,29.0,106.23908523908524,0.05
1201,-32.0,32.0,111.58212058212058,0.05
1202,-33.0,33.0,116.49064449064448,0.05
1203,-33.0,33.0,109.3118503118503,0.05
1204,-31.0,31.0,99.15176715176715,0.05
1205,-28.0,28.0,114.18711018711019,0.05
1206,-29.0,29.0,112.93347193347194,0.05
1207,-26.0,26.0,110.15800415800416,0.05
1208,-25.0,25.0,98.1995841995842,0.05
1209,-31.0,31.0,105.1912681912682,0.05
1210,-33.0,33.0,102.68191268191268,0.05
1211,-36.0,36.0,103.17879417879418,0.05
1212,-28.0,28.0,113.33887733887734,0.05
1213,-27.0,27.0,120.26195426195426,0.05
1214,-54.0,54.0,110.54677754677755,0.05
1215,-32.0,32.0,114.49064449064448,0.05
1216,-41.0,41.0,114.73388773388774,0.05
1217,-41.0,41.0,111.06237006237006,0.05
1218,-26.0,26.0,110.48232848232848,0.05
1219,-27.0,27.0,122.75467775467776,0.05
1220,-51.0,51.0,113.60498960498961,0.05
1221,-29.0,29.0,111.31392931392931,0.05
1222,-31.0,31.0,113.18503118503118,0.05
1223,-26.0,26.0,108.84407484407484,0.05
1224,-36.0,36.0,107.97297297297297,0.05
1225,-29.0,29.0,109.94386694386695,0.05
1226,-33.0,33.0,115.3118503118503,0.05
1227,-32.0,32.0,113.92099792099792,0.05
1228,-40.0,40.0,113.33471933471934,0.05
1229,-31.0,31.0,113.05405405405405,0.05
1230,-33.0,33.0,113.07900207900208,0.05
1231,-27.0,27.0,111.96049896049897,0.05
1232,-36.0,36.0,107.54677754677755,0.05
1233,-29.0,29.0,114.47193347193347,0.05
1234,-43.0,43.0,106.54261954261955,0.05
1235,-31.0,31.0,113.13513513513513,0.05
1236,-38.0,38.0,120.74636174636174,0.05
1237,-31.0,31.0,108.47609147609148,0.05
1238,-33.0,33.0,112.77754677754677,0.05
1239,-32.0,32.0,108.73180873180873,0.05
1240,-41.0,41.0,111.006237006237,0.05
1241,-37.0,37.0,120.6964656964657,0.05
1242,-30.0,30.0,109.53638253638253,0.05
1243,-23.0,23.0,111.55509355509355,0.05
1244,-44.0,44.0,104.54261954261955,0.05
1245,-33.0,33.0,106.36798336798337,0.05
1246,-33.0,33.0,109.22453222453223,0.05
1247,-23.0,23.0,107.41580041580042,0.05
1248,-38.0,38.0,107.1995841995842,0.05
1249,-34.0,34.0,112.72557172557173,0.05
1250,-40.0,40.0,104.21829521829522,0.05
1251,-31.0,31.0,114.47193347193347,0.05
1252,-27.0,27.0,109.4074844074844,0.05
1253,-39.0,39.0,108.84199584199584,0.05
1254,-41.0,41.0,106.78794178794179,0.05
1255,-38.0,38.0,104.63201663201663,0.05
1256,-35.0,35.0,100.16008316008316,0.05
1257,-30.0,30.0,109.1912681912682,0.05
1258,-30.0,30.0,113.36382536382537,0.05
1259,-38.0,38.0,103.13097713097713,0.05
1260,-27.0,27.0,101.76923076923077,0.05
1261,-35.0,35.0,106.4074844074844,0.05
1262,-28.0,28.0,114.51143451143452,0.05
1263,-42.0,42.0,105.35758835758836,0.05
1264,-34.0,34.0,117.87525987525987,0.05
1265,-36.0,36.0,111.28898128898129,0.05
1266,-37.0,37.0,115.51559251559252,0.05
1267,-31.0,31.0,111.72765072765073,0.05
1268,-37.0,37.0,105.8045738045738,0.05
1269,-32.0,32.0,109.17047817047818,0.05
1270,-39.0,39.0,111.02079002079002,0.05
1271,-34.0,34.0,110.27027027027027,0.05
1272,-23.0,23.0,100.79417879417879,0.05
1273,-35.0,35.0,106.32848232848232,0.05
1274,-36.0,36.0,107.26403326403326,0.05
1275,-31.0,31.0,109.16839916839916,0.05
1276,-25.0,25.0,112.39293139293139,0.05
1277,-34.0,34.0,114.22661122661123,0.05
1278,-30.0,30.0,105.78586278586279,0.05
1279,-27.0,27.0,103.64864864864865,0.05
1280,-35.0,35.0,117.6923076923077,0.05
1281,-39.0,39.0,110.8004158004158,0.05
1282,-35.0,35.0,112.84407484407484,0.05
1283,-36.0,36.0,106.61538461538461,0.05
1284,-25.0,25.0,107.24116424116424,0.05
1285,-29.0,29.0,99.79002079002079,0.05
1286,-34.0,34.0,112.84823284823285,0.05
1287,-26.0,26.0,112.74220374220374,0.05
1288,-28.0,28.0,108.45114345114345,0.05
1289,-29.0,29.0,113.33264033264034,0.05
1290,-35.0,35.0,108.58835758835758,0.05
1291,-30.0,30.0,114.06444906444906,0.05
1292,-25.0,25.0,104.3970893970894,0.05
1293,-29.0,29.0,106.74428274428274,0.05
1294,-45.0,45.0,102.13513513513513,0.05
1295,-37.0,37.0,114.41580041580042,0.05
1296,-42.0,42.0,116.57172557172557,0.05
1297,-20.0,20.0,103.8004158004158,0.05
1298,-36.0,36.0,121.11642411642411,0.05
1299,-44.0,44.0,111.77962577962577,0.05
1300,-20.0,20.0,105.26195426195426,0.05
1301,-20.0,20.0,100.83991683991684,0.05
1302,-37.0,37.0,108.66943866943868,0.05
1303,-23.0,23.0,112.34303534303534,0.05
1304,-39.0,39.0,110.22037422037423,0.05
1305,-43.0,43.0,113.21205821205821,0.05
1306,-28.0,28.0,108.64449064449065,0.05
1307,-44.0,44.0,117.78170478170478,0.05
1308,-35.0,35.0,107.56548856548856,0.05
1309,-30.0,30.0,108.6008316008316,0.05
1310,-24.0,24.0,114.63201663201663,0.05
1311,-29.0,29.0,112.29521829521829,0.05
1312,-45.0,45.0,114.71517671517671,0.05
1313,-27.0,27.0,104.66112266112266,0.05
1314,-29.0,29.0,109.02910602910603,0.05
1315,-23.0,23.0,110.3991683991684,0.05
1316,-28.0,28.0,121.5010395010395,0.05
1317,-45.0,45.0,105.50935550935552,0.05
1318,-35.0,35.0,114.0977130977131,0.05
1319,-40.0,40.0,116.46777546777547,0.05
1320,-23.0,23.0,105.26819126819127,0.05
1321,-43.0,43.0,107.75467775467776,0.05
1322,-32.0,32.0,110.17879417879418,0.05
1323,-19.0,19.0,110.70478170478171,0.05
1324,-43.0,43.0,105.18503118503118,0.05
1325,-32.0,32.0,105.92307692307692,0.05
1326,-31.0,31.0,99.55093555093555,0.05
1327,-41.0,41.0,111.67151767151768,0.05
1328,-30.0,30.0,107.38669438669439,0.05
1329,-31.0,31.0,109.51975051975052,0.05
1330,-30.0,30.0,106.9043659043659,0.05
1331,-26.0,26.0,111.22869022869023,0.05
1332,-32.0,32.0,108.75051975051976,0.05
1333,-35.0,35.0,101.27650727650727,0.05
1334,-35.0,35.0,106.43243243243244,0.05
1335,-29.0,29.0,119.14345114345114,0.05
1336,-40.0,40.0,105.88357588357589,0.05
1337,-40.0,40.0,111.6029106029106,0.05
1338,-36.0,36.0,108.07276507276508,0.05
1339,-25.0,25.0,109.34511434511434,0.05
1340,-37.0,37.0,123.20790020790021,0.05
1341,-40.0,40.0,107.20166320166321,0.05
1342,-26.0,26.0,103.15800415800416,0.05
1343,-21.0,21.0,97.72349272349273,0.05
1344,-29.0,29.0,120.18503118503118,0.05
1345,-59.0,59.0,109.70893970893971,0.05
1346,-35.0,35.0,108.72557172557173,0.05
1347,-44.0,44.0,108.66943866943868,0.05
1348,-43.0,43.0,110.79833679833679,0.05
1349,-36.0,36.0,103.25363825363826,0.05
1350,-34.0,34.0,115.8981288981289,0.05
1351,-38.0,38.0,112.70270270270271,0.05
1352,-31.0,31.0,115.26611226611226,0.05
1353,-39.0,39.0,113.42619542619542,0.05
1354,-33.0,33.0,117.1975051975052,0.05
1355,-40.0,40.0,112.8981288981289,0.05
1356,-38.0,38.0,117.8066528066528,0.05
1357,-26.0,26.0,103.14345114345114,0.05
1358,-35.0,35.0,106.13929313929314,0.05
1359,-29.0,29.0,118.3056133056133,0.05
1360,-27.0,27.0,113.34719334719335,0.05
1361,-24.0,24.0,112.01663201663202,0.05
1362,-37.0,37.0,112.03742203742203,0.05
1363,-35.0,35.0,107.60706860706861,0.05
1364,-39.0,39.0,123.75675675675676,0.05
1365,-20.0,20.0,106.3056133056133,0.05
1366,-38.0,38.0,109.29729729729729,0.05
1367,-28.0,28.0,113.91268191268192,0.05
1368,-27.0,27.0,117.75883575883576,0.05
1369,-36.0,36.0,123.23908523908524,0.05
1370,-32.0,32.0,126.05197505197505,0.05
1371,-31.0,31.0,111.95010395010395,0.05
1372,-31.0,31.0,113.08108108108108,0.05
1373,-34.0,34.0,114.01455301455302,0.05
1374,-29.0,29.0,112.8981288981289,0.05
1375,-31.0,31.0,109.25155925155926,0.05
1376,-36.0,36.0,119.43035343035343,0.05
1377,-31.0,31.0,115.06652806652806,0.05
1378,-33.0,33.0,104.4012474012474,0.05
1379,-43.0,43.0,116.1995841995842,0.05
1380,-36.0,36.0,110.01455301455302,0.05
1381,-28.0,28.0,112.29313929313929,0.05
1382,-38.0,38.0,111.93762993762994,0.05
1383,-33.0,33.0,110.85446985446985,0.05
1384,-18.0,18.0,105.35343035343035,0.05
1385,-32.0,32.0,109.03742203742203,0.05
1386,-26.0,26.0,116.33056133056132,0.05
1387,-37.0,37.0,118.3097713097713,0.05
1388,-38.0,38.0,121.79002079002079,0.05
1389,-40.0,40.0,114.43035343035343,0.05
1390,-32.0,32.0,107.83367983367984,0.05
1391,-26.0,26.0,116.73180873180873,0.05
1392,-36.0,36.0,111.57796257796258,0.05
1393,-24.0,24.0,102.12889812889813,0.05
1394,-29.0,29.0,111.13305613305613,0.05
1395,-36.0,36.0,117.91891891891892,0.05
1396,-43.0,43.0,108.15800415800416,0.05
1397,-36.0,36.0,113.61330561330561,0.05
1398,-23.0,23.0,114.993762993763,0.05
1399,-25.0,25.0,99.71101871101871,0.05
1400,-35.0,35.0,102.04158004158005,0.05
1401,-33.0,33.0,106.06860706860707,0.05
1402,-39.0,39.0,118.01039501039502,0.05
1403,-29.0,29.0,110.61122661122661,0.05
1404,-37.0,37.0,105.88357588357589,0.05
1405,-32.0,32.0,112.16632016632016,0.05
1406,-40.0,40.0,110.28482328482329,0.05
1407,-31.0,31.0,101.18295218295218,0.05
1408,-38.0,38.0,111.67359667359668,0.05
1409,-30.0,30.0,114.95010395010395,0.05
1410,-29.0,29.0,108.55717255717256,0.05
1411,-29.0,29.0,110.70270270270271,0.05
1412,-29.0,29.0,114.6902286902287,0.05
1413,-45.0,45.0,108.3035343035343,0.05
1414,-41.0,41.0,122.74636174636174,0.05
1415,-36.0,36.0,105.68607068607069,0.05
1416,-44.0,44.0,111.43451143451144,0.05
1417,-29.0,29.0,129.7255717255717,0.05
1418,-36.0,36.0,113.26403326403326,0.05
1419,-53.0,53.0,111.86902286902287,0.05
1420,-31.0,31.0,105.98336798336798,0.05
1421,-35.0,35.0,106.57588357588358,0.05
1422,-32.0,32.0,108.63617463617463,0.05
1423,-31.0,31.0,112.22037422037423,0.05
1424,-40.0,40.0,109.98544698544698,0.05
1425,-38.0,38.0,112.04573804573805,0.05
1426,-34.0,34.0,108.1912681912682,0.05
1427,-30.0,30.0,116.21205821205821,0.05
1428,-47.0,47.0,114.21829521829522,0.05
1429,-28.0,28.0,111.85239085239085,0.05
1430,-31.0,31.0,115.04781704781705,0.05
1431,-57.0,57.0,119.995841995842,0.05
1432,-32.0,32.0,108.3097713097713,0.05
1433,-34.0,34.0,112.03950103950103,0.05
1434,-51.0,51.0,119.21205821205821,0.05
1435,-38.0,38.0,114.92099792099792,0.05
1436,-38.0,38.0,116.44906444906445,0.05
1437,-36.0,36.0,112.53638253638253,0.05
1438,-31.0,31.0,106.87110187110187,0.05
1439,-39.0,39.0,112.94178794178794,0.05
1440,-48.0,48.0,110.45945945945945,0.05
1441,-29.0,29.0,108.85862785862786,0.05
1442,-33.0,33.0,113.53638253638253,0.05
1443,-39.0,39.0,108.72141372141373,0.05
1444,-33.0,33.0,107.82744282744282,0.05
1445,-34.0,34.0,108.67151767151768,0.05
1446,-36.0,36.0,106.71517671517671,0.05
1447,-29.0,29.0,116.1912681912682,0.05
1448,-36.0,36.0,103.24116424116424,0.05
1449,-24.0,24.0,110.82120582120582,0.05
1450,-40.0,40.0,115.64241164241164,0.05
1451,-37.0,37.0,113.4968814968815,0.05
1452,-34.0,34.0,108.55509355509355,0.05
1453,-35.0,35.0,112.53430353430353,0.05
1454,-27.0,27.0,110.52806652806653,0.05
1455,-31.0,31.0,109.88773388773389,0.05
1456,-33.0,33.0,107.95010395010395,0.05
1457,-29.0,29.0,111.4012474012474,0.05
1458,-29.0,29.0,111.64864864864865,0.05
1459,-33.0,33.0,107.8045738045738,0.05
1460,-35.0,35.0,111.44490644490645,0.05
1461,-32.0,32.0,104.61330561330561,0.05
1462,-22.0,22.0,103.17879417879418,0.05
1463,-33.0,33.0,117.46569646569647,0.05
1464,-42.0,42.0,102.26611226611226,0.05
1465,-33.0,33.0,121.15800415800416,0.05
1466,-39.0,39.0,107.43451143451144,0.05
1467,-28.0,28.0,105.76715176715177,0.05
1468,-38.0,38.0,111.6923076923077,0.05
1469,-38.0,38.0,108.18711018711019,0.05
1470,-36.0,36.0,104.88149688149689,0.05
1471,-42.0,42.0,122.0914760914761,0.05
1472,-26.0,26.0,121.85654885654886,0.05
1473,-28.0,28.0,119.54469854469855,0.05
1474,-28.0,28.0,110.08731808731808,0.05
1475,-42.0,42.0,116.82120582120582,0.05
1476,-35.0,35.0,122.87110187110187,0.05
1477,-31.0,31.0,101.86070686070686,0.05
1478,-27.0,27.0,111.41580041580042,0.05
1479,-35.0,35.0,107.5010395010395,0.05
1480,-34.0,34.0,107.28066528066527,0.05
1481,-39.0,39.0,131.25571725571726,0.05
1482,-29.0,29.0,104.83991683991684,0.05
1483,-32.0,32.0,102.33264033264034,0.05
1484,-33.0,33.0,107.62162162162163,0.05
1485,-36.0,36.0,107.29106029106029,0.05
1486,-38.0,38.0,105.4074844074844,0.05
1487,-41.0,41.0,108.5925155925156,0.05
1488,-29.0,29.0,111.67151767151768,0.05
1489,-30.0,30.0,107.15384615384616,0.05
1490,-35.0,35.0,102.01039501039502,0.05
1491,-43.0,43.0,114.91268191268192,0.05
1492,-33.0,33.0,110.53222453222453,0.05
1493,-33.0,33.0,114.33679833679834,0.05
1494,-25.0,25.0,108.43035343035343,0.05
1495,-31.0,31.0,112.997920997921,0.05
1496,-25.0,25.0,101.21413721413721,0.05
1497,-18.0,18.0,104.65072765072765,0.05
1498,-27.0,27.0,109.37214137214137,0.05
1499,-28.0,28.0,111.74636174636174,0.05
1500,-44.0,44.0,113.0,0.05
1501,-39.0,39.0,105.70270270270271,0.05
1502,-32.0,32.0,115.36798336798337,0.05
1503,-37.0,37.0,105.44698544698545,0.05
1504,-35.0,35.0,109.52390852390852,0.05
1505,-30.0,30.0,105.47193347193347,0.05
1506,-41.0,41.0,116.73596673596674,0.05
1507,-40.0,40.0,106.9106029106029,0.05
1508,-45.0,45.0,105.78794178794179,0.05
1509,-32.0,32.0,116.25363825363826,0.05
1510,-32.0,32.0,115.48440748440748,0.05
1511,-25.0,25.0,110.3014553014553,0.05
1512,-37.0,37.0,109.97089397089397,0.05
1513,-36.0,36.0,115.85654885654886,0.05
1514,-37.0,37.0,111.3991683991684,0.05
1515,-30.0,30.0,116.41164241164242,0.05
1516,-42.0,42.0,104.82952182952182,0.05
1517,-38.0,38.0,118.4074844074844,0.05
1518,-40.0,40.0,103.95426195426195,0.05
1519,-36.0,36.0,107.70893970893971,0.05
1520,-37.0,37.0,122.92723492723492,0.05
1521,-39.0,39.0,120.67775467775468,0.05
1522,-44.0,44.0,110.71517671517671,0.05
1523,-50.0,50.0,103.13513513513513,0.05
1524,-43.0,43.0,109.3097713097713,0.05
1525,-27.0,27.0,114.26403326403326,0.05
1526,-44.0,44.0,104.002079002079,0.05
1527,-28.0,28.0,111.73596673596674,0.05
1528,-47.0,47.0,111.86278586278586,0.05
1529,-30.0,30.0,104.11018711018711,0.05
1530,-26.0,26.0,109.44906444906445,0.05
1531,-30.0,30.0,107.4948024948025,0.05
1532,-35.0,35.0,107.26611226611226,0.05
1533,-39.0,39.0,108.91476091476092,0.05
1534,-32.0,32.0,108.25155925155926,0.05
1535,-33.0,33.0,113.4054054054054,0.05
1536,-42.0,42.0,117.56548856548856,0.05
1537,-43.0,43.0,105.93555093555094,0.05
1538,-48.0,48.0,123.77546777546777,0.05
1539,-46.0,46.0,117.14137214137214,0.05
1540,-42.0,42.0,112.81496881496882,0.05
1541,-35.0,35.0,105.5051975051975,0.05
1542,-28.0,28.0,109.0935550935551,0.05
1543,-32.0,32.0,109.62993762993763,0.05
1544,-30.0,30.0,100.62370062370063,0.05
1545,-35.0,35.0,103.18711018711019,0.05
1546,-29.0,29.0,106.03118503118503,0.05
1547,-42.0,42.0,106.8024948024948,0.05
1548,-26.0,26.0,111.05821205821206,0.05
1549,-35.0,35.0,110.43243243243244,0.05
1550,-43.0,43.0,100.02702702702703,0.05
1551,-25.0,25.0,111.5945945945946,0.05
1552,-33.0,33.0,107.12058212058211,0.05
1553,-31.0,31.0,102.43035343035343,0.05
1554,-32.0,32.0,110.06237006237006,0.05
1555,-37.0,37.0,107.78794178794179,0.05
1556,-25.0,25.0,103.01455301455302,0.05
1557,-31.0,31.0,111.02494802494803,0.05
1558,-34.0,34.0,103.06029106029106,0.05
1559,-34.0,34.0,118.74636174636174,0.05
1560,-27.0,27.0,102.5966735966736,0.05
1561,-27.0,27.0,105.0956340956341,0.05
1562,-48.0,48.0,114.92307692307692,0.05
1563,-24.0,24.0,110.61330561330561,0.05
1564,-39.0,39.0,116.1995841995842,0.05
1565,-37.0,37.0,106.95010395010395,0.05
1566,-30.0,30.0,102.993762993763,0.05
1567,-49.0,49.0,113.88565488565489,0.05
1568,-34.0,34.0,108.46777546777547,0.05
1569,-39.0,39.0,111.006237006237,0.05
1570,-28.0,28.0,102.61954261954261,0.05
1571,-36.0,36.0,106.91476091476092,0.05
1572,-44.0,44.0,110.13305613305613,0.05
1573,-36.0,36.0,105.98128898128898,0.05
1574,-32.0,32.0,106.14553014553015,0.05
1575,-31.0,31.0,103.35135135135135,0.05
1576,-37.0,37.0,108.21413721413721,0.05
1577,-38.0,38.0,100.07900207900208,0.05
1578,-26.0,26.0,104.61954261954261,0.05
1579,-39.0,39.0,110.17047817047818,0.05
1580,-36.0,36.0,111.17671517671518,0.05
